,Fp1_(Theta2+Alpha1),Fp1_(Theta),Fp1_(Alpha),Fp1_(Beta_Global),Fp1_(Beta_Alta),Fp1_(Beta_Baja),Fp1_(Gamma),F3_(Theta2+Alpha1),F3_(Theta),F3_(Alpha),F3_(Beta_Global),F3_(Beta_Alta),F3_(Beta_Baja),F3_(Gamma),C3_(Theta2+Alpha1),C3_(Theta),C3_(Alpha),C3_(Beta_Global),C3_(Beta_Alta),C3_(Beta_Baja),C3_(Gamma),Fz_(Theta2+Alpha1),Fz_(Theta),Fz_(Alpha),Fz_(Beta_Global),Fz_(Beta_Alta),Fz_(Beta_Baja),Fz_(Gamma),Cz_(Theta2+Alpha1),Cz_(Theta),Cz_(Alpha),Cz_(Beta_Global),Cz_(Beta_Alta),Cz_(Beta_Baja),Cz_(Gamma),Fp2_(Theta2+Alpha1),Fp2_(Theta),Fp2_(Alpha),Fp2_(Beta_Global),Fp2_(Beta_Alta),Fp2_(Beta_Baja),Fp2_(Gamma),F4_(Theta2+Alpha1),F4_(Theta),F4_(Alpha),F4_(Beta_Global),F4_(Beta_Alta),F4_(Beta_Baja),F4_(Gamma),C4_(Theta2+Alpha1),C4_(Theta),C4_(Alpha),C4_(Beta_Global),C4_(Beta_Alta),C4_(Beta_Baja),C4_(Gamma),BPR_Fp1,BPR_F3,BPR_C3,BPR_Fz,BPR_Cz,BPR_Fp2,BPR_F4,BPR_C4,PCA_x,PCA_y,cluster
197,1.9117355874118234,3.772068748257003,1.7967211069414826,0.5734199977210312,0.27343531666806337,0.6887655230621174,0.2593808733947607,2.2418491145745034,3.329598473495172,1.9870254829764815,0.7008640527540837,0.2222156094826081,0.9055436650602415,0.1897476930187203,2.1396525529483568,3.0155817694217166,2.54293300234812,0.6408866290357256,0.18516847869990555,0.8456043720080562,0.16077598382719988,2.5424629016517852,3.730159227519992,1.9224608227625168,0.6197991424186647,0.18433368850173862,0.8110944437501825,0.1587006602712401,2.215704964663853,3.3420542629101937,2.3824924537843066,0.5824159252029869,0.18927549748597114,0.7588800024987791,0.1598040773251386,1.9250017995166513,4.110801678554096,1.5764065582061748,0.5586668278155391,0.25628358203453094,0.6966526938170758,0.23880666394352898,2.38423607930867,3.4411818782691688,1.9122217624834275,0.6913296345492363,0.22472034487589973,0.8901512604601282,0.1955184123834163,2.2724173306291915,3.9742756677110176,2.2051928836284738,0.46916546356831784,0.14703359242591263,0.6190731898667923,0.12789095102961465,7.182415923432447,10.676993007736458,11.788652128020402,14.135701616010612,12.50929434910388,7.818928791559274,11.412202265901463,16.416058410796392,-0.1378763769711303,0.1259038387901104,0
60,2.3425042747280287,3.5380789567201743,1.578840592676867,0.5089572254318689,0.44791993009275444,0.5131413635228428,0.39148058269182684,2.3064906085841184,3.641628556638131,1.5423075721610375,0.4743448510872584,0.4554925925066427,0.4861984758789247,0.3965726249250129,2.3680164358660676,3.3696995713632028,2.007376002920791,0.4250693029115205,0.3986049939032732,0.4489432341775852,0.35231145410904813,2.3845623539755474,3.8943830154335646,1.4593820045684058,0.46898649356252814,0.4189785442494536,0.47986740456348526,0.3722159570203468,2.574276645324545,4.113273125099321,1.681713032955063,0.395538158091382,0.33439680278093525,0.417043217605427,0.2997070451842489,0.9454579229558802,1.357396116482863,0.7108482409107619,0.704183903554557,1.116426545298137,0.5232637395156788,1.090981597804274,2.0723484396909275,3.3713403129059123,1.3957683092446276,0.549421360089037,0.5397918363873574,0.5251213835537684,0.4804645556095521,2.480708770778648,3.3841430598835927,2.011130167304764,0.4260150294157855,0.3884725680552398,0.45514924052489597,0.3414676792639533,5.745591806958615,5.45118431028596,6.565613385968135,6.1656128140024204,8.583312733686181,0.8996699269554406,4.19647742197855,7.145679156681857,3.120100014897382,-0.594361108592012,0
59,2.035778437421878,3.5463606326548924,1.2107189888043912,0.7863479029999053,0.41228584056038914,0.8713651940137518,0.3586566253167164,1.4527599933958242,2.3255334060913255,0.9494040719836032,1.0227631041723841,0.8130973882635868,0.8303787633326509,0.696420407818497,2.1281231130935225,3.970368350306819,1.2906614574089954,0.666565322948287,0.3139658307960946,0.8031246860622611,0.282936398691981,1.880601651329085,3.226251533451407,1.077485400161047,0.8265571709585434,0.5601529509491802,0.78730774791636,0.4885934817568083,2.447373799342469,4.318552210419499,1.2987258163626294,0.5551853931359123,0.29405531304639543,0.6330227794262334,0.26635696105045203,0.7931542935742623,1.2867637224647743,0.5466241415478555,1.2672092305880225,1.2218641107078176,0.763939079743394,1.0541963126658103,1.9795474689933106,3.2256472303883323,1.1506854711598453,0.8309717892924829,0.5173126599749076,0.8403667591414626,0.45356071350028554,2.304151036787119,3.9095791181468025,1.3131967159045266,0.6375571226211622,0.3446746265200236,0.7303917916525267,0.3106977174388264,5.158201322426606,1.8940249997312242,7.270542638018644,3.537823063314402,8.795096266223748,0.6738100820329554,4.020951347656885,7.074452353782579,8.168641111885227,-0.8233607010527987,0
200,1.3588497147538439,1.890350959020613,1.1704968172015615,0.8328355244383947,0.8931743826538078,0.6509411785254896,0.8236117073533903,1.696720654525707,2.751039287814528,1.495408176147132,0.7375803796129745,0.5600578394987946,0.7699411857965697,0.5176594946437993,2.109578340849513,3.1823948251294047,2.189872646804535,0.5297778670861424,0.3203823190939571,0.610102385626572,0.3015235860305537,2.1378759857620553,3.795114684078201,1.5318760686329043,0.5944609475962833,0.3397722294849613,0.6670386442149325,0.3133037253790854,2.444077698569031,4.034325323403178,1.7355687898920211,0.47174222727545784,0.2688569285027071,0.5454891266033821,0.24854712117615177,2.109558732109629,3.4573450232488367,1.8157970526681035,0.5899871372370904,0.3526858409965511,0.645982226847475,0.32423128273779545,2.0009290285631045,3.308994982428588,1.5515954494885864,0.667897589106468,0.39947402363869944,0.7478768638009523,0.37629244222170305,2.038052630362544,3.1083341159310645,2.2852359048833026,0.548299855053854,0.3060045219272214,0.6259469000323536,0.2880789618577674,1.6945464619587236,3.2157898804735536,7.781513105937295,6.818378621697397,10.122222679246619,6.497795506265801,5.334638124528341,6.903169082982788,4.064696894242587,0.5179955201401736,0
181,1.5855752205123834,2.477693187709868,1.3869322385986178,0.5973801605493684,0.73103050829346,0.48381862694432665,0.7050690631638499,1.4252489025096813,1.6206707330108596,1.418580129817956,0.5530600888126944,0.8916551390236124,0.41587241440776906,0.8866283640362418,1.610428633100403,1.5747713505666072,2.064720362620876,0.4770592474876033,0.7540702463029761,0.36924607283473887,0.7551229185630371,1.9087129948989063,2.6192827496007087,1.6743321365188892,0.5153678387172842,0.6384946716513603,0.4416025577312698,0.6233780508862629,1.774659778395908,2.0184652277919817,1.9060850661540805,0.4441664481917684,0.7020639739491288,0.352735252681939,0.7208728917350754,1.4397197244733497,1.9663085461947167,1.3263144006566796,0.6296229446224905,0.863485331244371,0.46695947098851703,0.8360245415192223,1.6166569314547459,1.5154539216840799,2.0514519646715463,0.4681787462383037,0.7812287839124528,0.34867798518885135,0.7966268245992125,1.5020666837378942,1.8959495229776224,1.360876181374894,0.5605911942405658,0.8630217907039406,0.4171856355853622,0.8525570385553929,2.2278462323678574,1.6977554161870345,2.3149438684346544,3.1321126841799103,2.6685351565851114,1.709539549365932,2.1433506709038475,1.790201011453668,9.194486766056423,4.32268786659622,0
58,1.516416094115231,2.5492170425623866,0.9737111281159365,0.8018375463860588,0.7677439747930599,0.6714545518152125,0.7142296569705979,1.9882505464204885,3.1395999711382023,1.2222532576409022,0.6579719925040043,0.5842326845415963,0.6088506391996356,0.5481736224308379,1.993408326085393,2.9964600734422726,1.662531334061238,0.5854655645308013,0.46702293809005424,0.5973291144165643,0.4539785848198158,2.3565047310015936,3.987141851300555,1.2048835261880229,0.5300392003364472,0.4327051660733692,0.523695513563231,0.402243230442028,2.16321924670092,3.115580374390332,1.907906421355925,0.5057755638702561,0.424043768219916,0.5122798341877294,0.40807637696497684,2.091796208738663,3.514769832068954,1.0974561786406685,0.6145885560996438,0.5566641446676458,0.5548598143146696,0.523174094684355,2.25673002932172,3.7284618784335666,1.3303228520334853,0.5802309747584238,0.43352382733641176,0.5856384329621769,0.399739706507743,1.8165436425350125,2.5457431254926304,1.8024217471954969,0.616887521849493,0.5282248746093584,0.6243701111475648,0.5146858513994633,2.2371188526999224,3.819239623948753,4.700532205985866,6.11239592909437,5.693475498288217,4.2319983906226755,5.695765949655629,3.901223577209839,5.5713531640544165,-0.07264526030981835,0
180,3.797874657880656,3.7341003842478018,2.0567615420427345,0.5142585905223175,0.17997961108143531,0.638526228748569,0.15315777690349994,3.7553880890996387,3.3965480555234118,2.263387835880693,0.597351458626093,0.14231232632389648,0.7888739339551798,0.114640643640808,4.1664845263466,3.0256791942061323,2.949288084659406,0.5203564851647037,0.12709533962531766,0.6944084773157329,0.10372873224369575,3.96635727247502,3.768475822516965,2.130677345696434,0.512480657605068,0.12044920086677689,0.6960750250501347,0.09743206517417997,4.342933743186947,3.475026973070693,2.501430022121439,0.5138308482983021,0.09277406146294716,0.7450483003283763,0.08126594879527826,3.892704248496077,3.8590414700378224,2.0047523436959906,0.5229189310813257,0.18043931437188107,0.634399049541644,0.15063324172306236,4.142340613905912,3.8750904717079426,2.068258095339788,0.5132367473848135,0.1388453963406496,0.6740992408906287,0.11152820642152067,4.5351958310917455,3.33461119678784,2.8893225680365964,0.3731472650061983,0.0893643944648515,0.5274791958337491,0.07458340537678836,22.064229875285143,28.59685867111083,36.26547584702671,35.7927477205966,55.21396341758574,22.75363262523022,32.968160920173055,51.737750304236535,-8.191308875230849,0.5053878074052333,0
178,1.7279349224648397,3.02079638654244,1.3121302747434436,0.6025565092111296,0.6129542788578197,0.5329279608512376,0.5931208750568869,2.0385171645183986,2.7754864357837232,1.5944117648794889,0.5870705679938325,0.5686433862516396,0.5202200636516359,0.5565539685868607,1.841343908543224,1.97041847940834,2.4692385406611477,0.532604985471425,0.521184571819047,0.48682885975873497,0.5181889216716888,2.1537947196789764,3.183972792538317,1.51315420528723,0.5252034218975293,0.5221014256733021,0.44962780188617824,0.5193856025416163,2.029543723292173,2.4068402623870244,2.2881699697136284,0.4935791513941021,0.48136476339069223,0.43363714924128227,0.4856986696861992,1.89499219039539,3.1055174777053516,1.415855417107712,0.591332620527895,0.5737988551665052,0.5309272632965533,0.542455517682041,2.1988838851983004,3.1434828550971656,1.648170709005969,0.536813747995122,0.4836086606359662,0.5107552965205261,0.46880119520247754,1.715633289275142,1.8025846061131423,2.147530000237247,0.5833125875680071,0.6034063024650489,0.5277105179018878,0.6014967503503121,3.074732460805825,4.108658995595612,3.9469798669957816,4.610406688776514,4.902390334344731,3.6406465409499775,4.998763441867628,3.068895599869223,5.181628276761278,2.4332345060682576,0
156,2.505161148545371,3.0468712152078044,1.6002556969433963,0.6983345640989697,0.39045396004036087,0.7973544618392288,0.36762463043714994,2.929465876172156,3.1367119089032114,1.8500473955857846,0.716412483931196,0.28125614182215886,0.8626042976458813,0.2378300044802454,2.93274772319594,2.9929559053677,1.9582021193564938,0.7428412222781078,0.26421741742050553,0.9159009156500615,0.2241504063380395,3.0884184582736967,3.389395366922704,1.823782208632176,0.6450622076602366,0.2512389615758232,0.7813946813951513,0.21819269368057634,3.267557385695723,3.17289957451943,2.0283254646468096,0.6430175080067665,0.22827493904233212,0.7925788010336272,0.19445001099695378,2.6128545097311986,3.1793283700887773,1.554218615446288,0.6856031186612742,0.36739660575255745,0.7897285425286856,0.34657387141953805,2.989914610431772,3.3650577598691322,1.6697440474927716,0.6857116258955814,0.2939215386477732,0.8103357154562297,0.25505444621295253,3.3033877810426997,2.92902582137006,2.238639882713586,0.6466104811725737,0.22406906416806208,0.8049731406714699,0.19139983098640778,6.810041500277399,11.047199597108449,11.82994219443051,12.795221754660266,15.378165705266094,7.530316337866068,10.770802275154184,15.69421220378647,1.0185921682387482,0.8947557731232313,0
157,1.749388432571016,3.035440955148805,1.4350687507443294,0.7317024969716424,0.5058926390306552,0.7470694131794068,0.44784985899417223,1.9636433593812448,2.9045380262291935,1.6693642207425206,0.7528355717484356,0.468455577452566,0.7831356826263042,0.39988926862113294,2.0598046422512457,2.7378124283453653,2.1545903413713696,0.6673284029091379,0.38660486314028614,0.7246375695618726,0.33638069172989227,2.197187496254028,3.3465029569314093,1.5411895071488626,0.7455854468930933,0.4017555266980269,0.795181002456713,0.34681222487569185,2.4073134978487656,3.2597062005480284,1.7819444512682423,0.6656717552131801,0.3815572790458789,0.7067429954416797,0.3336320326236656,1.7549347768094332,2.8453534861173564,1.4389930442670051,0.793564336270196,0.5305154641826939,0.8204522489120464,0.46716944584750203,2.0599578679697426,2.4357120672505994,1.7857707781368506,0.7575614199865404,0.5543550561151005,0.7565918657705899,0.48459732960672386,2.144024647846742,2.7261374714349476,2.0854057070288445,0.68779804083031,0.4161191992843898,0.715063472346945,0.36853020148939264,3.6898621521220774,4.4887767776942855,5.75790930713902,6.012002407941515,6.741810459572732,3.537055558807154,3.8436253376141196,5.279815200389753,5.51442574254146,1.6810874930861803,0
158,2.208718217268746,3.522540132581619,1.3294627684301932,0.658896867760525,0.46451844067627174,0.6509284382152379,0.4192161078866313,2.293293125422262,3.130181497679638,1.5077826357573818,0.7045409724446056,0.5137342453902474,0.6787228806074882,0.4399308457467191,1.6254894784504537,1.7371579952187441,1.672540854697801,0.9203436702549057,0.6336519627690188,0.9410204608541225,0.584423497754047,2.803052095550336,3.901615333465603,1.6066657666551565,0.5796788657955078,0.3201409327281892,0.5957227200362172,0.2751728937419827,3.0444880376903187,3.8283790424076902,1.936372570047803,0.4998260464330691,0.29174283154514213,0.49165057674359974,0.2505886256815193,2.3321086101520376,3.4271985994030856,1.4270810316604068,0.6583807097372006,0.4728537224407118,0.6384324412745638,0.4188748110549553,2.635214210711066,3.248564826411531,1.6522561621144436,0.681595860767817,0.4279177997480354,0.652724197217235,0.3684136998823432,2.7721834404882566,3.6863801921119292,1.9175713230150109,0.5490453622478777,0.31794468380947977,0.5381827280156788,0.2709244635491839,4.970043817948368,4.709849552613282,2.658034799191306,9.291341946085796,11.809018443119795,5.254097404956762,6.499646358950868,9.229958689393468,3.511524860315101,0.09912971123582251,0
86,1.8115525200353952,2.998195448113675,1.870975471837233,0.5966374084926506,0.44053395809809953,0.5947394027038254,0.4159943102125453,2.006709439165455,3.301067965908519,2.134271356509296,0.5430821120161081,0.3387512407178636,0.5605466760265643,0.3055385547929114,1.6047865252436353,2.6647494331446575,2.0958207540542624,0.663329766156861,0.4075653179162437,0.7192951340361065,0.3863090532453356,2.04536202123329,3.4958083719799222,2.108143869742145,0.505574066576122,0.3039617908350112,0.5406597149670072,0.2769880069921073,1.9976868927920834,3.241789110239742,2.3223619233593102,0.5265147247397541,0.29039210461732573,0.5635362865388258,0.262431380908669,1.6842889289704093,2.75680476795153,1.6799404625291194,0.5537546282030885,0.5629691007956169,0.526298683018381,0.5436122514043744,2.024269172928134,3.452712772921468,1.817419864233047,0.5344316141877553,0.3617788435038244,0.5556502856142436,0.3404831462911163,1.9132309621860926,3.1844051520888392,2.0449207700022245,0.5767292593095991,0.36235020024426756,0.5988498859808601,0.33398908430544405,4.396139121054591,6.155428684130625,4.242007500058199,7.117874608970246,7.134373274549393,3.2652292886987837,5.773810384403428,5.36441390831897,2.5906192210800523,1.2411811957351448,0
162,2.591232284621844,2.4804450982927326,2.0581616070026074,0.4866860356405299,0.5229170631777627,0.46470598224872683,0.5172108525378876,2.796790784597692,2.676037644079896,2.1939021072596177,0.4777886691759405,0.45662415965480796,0.4731995117233836,0.4457772734420082,2.911796346394666,2.700062799775249,2.6876521104503763,0.38538663435990816,0.3631059333991351,0.3773147909372587,0.3583412665623711,2.8780727775153854,3.014592166287883,2.220148194578189,0.41162300261726464,0.4015077985766516,0.40137550692279816,0.3920225407291457,3.2720983832323456,3.2342334566139845,2.5110934804703935,0.3522685937813339,0.3131909007968321,0.3506307171838787,0.3001405116945453,2.705936784128043,3.1536890303110523,1.9808126698537587,0.4624106110400575,0.4169797284613002,0.4641494080259521,0.40247710352083654,2.7543184750853253,2.6219361398621506,2.2092206657411695,0.4683282765089016,0.47613506373074244,0.42402265324775085,0.463448036313973,3.181485198533075,2.5739625837739006,3.2203017489429313,0.32043088416313426,0.2862830886504851,0.31171742675445635,0.2727968082464803,5.161217427547828,6.251826468743069,8.474550677968908,7.7088149408573,11.168248229632002,6.745432334738614,6.143696684452619,12.06721267232754,-0.7007282241201831,3.0533899675017704,0
163,3.256905089706491,2.7111601726175194,2.98542546803954,0.49863008082788457,0.22011167763438377,0.5524012542637895,0.19560864046197382,2.7603882935298127,2.5204883010692263,2.7801578333541257,0.7053137756091128,0.18430812964700172,0.9119269252650998,0.15527601355004958,2.8436385838020213,2.4880677555802415,3.425659621162566,0.4662211141327583,0.1508400056770484,0.5649676045267263,0.12864862099086397,2.9130618417238363,2.7548847902672273,2.8374473384470065,0.6239314126029812,0.1741628556273516,0.784028886124783,0.1472941280905022,2.8998840092989875,3.1054263077418875,2.992988139193191,0.4433076591490939,0.14901763935334095,0.5637589308601026,0.1325671427928604,3.1621113031042225,2.7722265334713305,2.7904125511498927,0.5027378266055369,0.25791638471102474,0.5567601537346903,0.23353624167853645,2.5357049284372697,3.434946389655439,1.8586607689985548,0.590774822699297,0.33140003069219715,0.6746928081172949,0.3100882993485792,2.702924605213047,2.599501669742413,3.1688708267656756,0.5123861546564432,0.16773784369217878,0.6594985022135078,0.14401521986206628,16.20947458864388,16.237109243019415,19.23223669967871,18.04456002107797,20.44238678676892,13.209327875945975,8.106105364188341,17.821622561817904,-3.5050258892161605,4.057151423965429,0
164,2.980854666470741,3.8987899547769422,1.972489690110887,0.4757632098866025,0.1647203173497991,0.6028767244477153,0.143149043299422,3.0163403437850866,3.912218369242975,1.8706149821776934,0.5439355963884315,0.14051569574492598,0.7531335257745516,0.11906755344413308,3.774925785432623,3.7519906902349858,2.2018973920908516,0.45314497101213264,0.11071784931409306,0.6353080041832233,0.0971097425909992,3.2430140398710843,3.8179523095490144,1.9302293711735774,0.5414597050460105,0.13849522604132122,0.7355820640705621,0.11663419126292378,3.9494074918380355,3.9605108618702243,1.9241969257524636,0.41096667268657033,0.10112925519401754,0.5771161410722759,0.08630905226986423,3.1320079526471125,3.8625586033354886,1.918910490530442,0.485488543238205,0.16445067971941874,0.6190246332166892,0.14129348695938726,3.3235944813611185,4.230527463347531,1.6804466058319556,0.4394517742689779,0.17019992243375517,0.5698522062904019,0.1549461369707801,4.423663030130312,3.703638177487537,2.2879702968151694,0.3439615238469147,0.10146556601166656,0.4732393024943211,0.09150056339133887,19.22567402966749,22.33382361857261,36.95709272005741,24.54724428009533,43.004230532747414,19.990427391063346,20.316730130758057,49.44857184798143,-6.6644834721551955,-1.4366073056674444,0
79,2.257889591609167,3.5226280937802414,1.5816926833798421,0.69782812500233,0.2855750027104577,0.8562859356434683,0.2579290656632242,2.3595621774558446,3.841913818523503,1.383209753493198,0.7250102159809512,0.2108949587790013,0.9787136830657173,0.18833034638333862,2.4320626784961856,4.15428015588788,1.3642538917850167,0.6440750250164603,0.1991737122746638,0.8774507011411854,0.17991459292671003,2.272549105498055,3.7971860097899137,1.4502493605456552,0.6882915910624744,0.2367988233712282,0.9133106733038129,0.20943207375394435,2.5305586201542645,4.291650147839823,1.394924918614881,0.5898297280405649,0.1826711344366874,0.814182560608736,0.16388666485599876,2.0416041322443697,2.960712528242315,1.6741074932597249,0.7440327229716774,0.36738775922493166,0.8527404415468778,0.33260933461295694,2.261342978677757,3.7875572160081523,1.4494452774584916,0.6897894600537818,0.2395154238846007,0.9134041575825154,0.21126873935374615,2.203821894637851,3.8168525519484837,1.4473398778374988,0.7022822154538573,0.2438809659720829,0.9284901967363416,0.21518781597844513,8.627509374587676,11.778103337642147,12.64697305029392,10.100500957265822,14.44692768762873,6.162827829358536,9.954983187360348,9.87567007743391,2.0005332611584383,-1.8490448158251738,0
332,1.671245320929152,2.639529184396628,1.026253956786632,1.0219562894097003,0.6769373216516674,0.8212385420273088,0.6059160824326447,2.0366309098855484,3.2110752275975725,1.1188368221293306,0.9019393642952397,0.5564875953507851,0.7526216118924961,0.49390051701499327,2.2893916155966925,3.0061935573577787,1.3607747496493057,0.7550306810059692,0.4767807274065316,0.7683925238213245,0.4699203997605023,2.169529685426879,3.712961227753376,1.1553596241812822,0.8400969354506459,0.4397134626131127,0.761276535617229,0.3809787311629206,2.5714301880381525,3.749429234329594,1.4062040158444085,0.6998172486335036,0.36711460129721246,0.6837980062749459,0.32516741322482445,1.885226484747939,3.2013127942185657,1.001169883919266,0.9853594915846077,0.5676349117922332,0.8349857188737786,0.5016119227933034,2.223237243467612,2.8180252875981755,1.2513267609852978,0.7955960605228881,0.5274100516173754,0.7794178435397572,0.5230885016385762,1.8703419090185487,2.9785363495030386,1.0212906663192975,1.0172470917809395,0.5917851899027635,0.8543361628726591,0.539300630464153,2.665703239043798,4.015548000863591,5.010861577095102,5.7052218867408255,7.973035006452906,3.684399379789032,4.535386094993563,3.5539946737660326,8.234734827071112,-0.22203163170314516,0
167,1.4189795426756298,2.7041265370227214,1.9754259879607432,0.7666527365187181,0.3819475664712123,0.8890604728768131,0.3473593168200895,1.420965558268853,2.9162622870388533,1.9618245498669191,0.7698884772523967,0.3527847561138068,0.9261968372451166,0.3071867446796117,1.6444246574350612,3.032720547257481,2.2776240024870753,0.6220863426355455,0.2852854099211787,0.7666343900644823,0.2536588031042727,1.5152898207126595,3.1476659630002555,1.9279882291466683,0.7521926168023872,0.28940287945160453,0.9390309146350012,0.25671398708776616,1.7461107501629043,4.184054259294658,1.9252730362008237,0.4578387325299605,0.21817581144184406,0.5480001892687635,0.19769959152082128,1.4322791990236747,2.629063909134884,1.9867476407388214,0.7820903256572587,0.3708783898629051,0.9242714516187872,0.33807811612690086,1.2750719073571513,2.5664438164301653,1.8840219590382725,0.9030588462485962,0.38481551686732773,1.0719582699156696,0.3369648478348894,1.78074253934319,3.298054631459057,2.0753488704308705,0.6381073641084262,0.26820442554143953,0.7891701127456289,0.23984956387286951,3.838152616638792,4.173448030568647,6.099353003877973,5.396273709473719,8.35651668893299,3.9736506790683706,3.3543331178231344,6.843333666674356,4.309452774998771,1.5235439360394398,0
169,2.8361364257627386,3.0523831365418435,1.6984689383849123,0.5594296482778289,0.4721828626027445,0.5355484244116488,0.4509090160098318,3.2183641547789565,3.006068602658962,2.0631269633547764,0.49855715283172486,0.41809948155816934,0.48231658256949983,0.4016666232019777,3.8969770813589646,2.359471525971234,2.801683714243812,0.4615810533837997,0.3745699105681341,0.4541019017889841,0.3610041250155255,3.084234570245209,3.5987274939154767,1.798637063850852,0.4717046981992886,0.3787401915581904,0.46649138865071865,0.3599652844201203,4.195098005840745,2.5107534177947866,2.8460639514657537,0.41213071133827184,0.32764391855640673,0.4083374836305857,0.3136288066874274,2.674088073527462,2.7810603452036613,1.643417950329895,0.6149976201280545,0.5465954707984945,0.5783741546477559,0.5199476941709932,2.882852889829682,2.972329426135911,1.7847276968251446,0.5673675997775682,0.46674890917264283,0.5464601956721834,0.4583505800300603,3.272092028224537,2.282772501708097,2.28864905215684,0.5561404170462215,0.4690405983527664,0.524157882010583,0.4526568896951262,6.36040957649499,8.994495387281379,13.151041079504983,9.059342513605747,15.829651164651768,5.171000152166899,6.813101295081465,8.66265187002915,0.2542667464374997,2.439937631440152,0
170,2.1426658193259027,3.4481270715273142,1.484697133734219,0.7287162807591225,0.4524123074830311,0.6368281555579243,0.3908194334409746,2.1210304776944184,3.519605200236554,1.5353964355429968,0.7373515295003414,0.4071527241578729,0.733565783331395,0.33707520184438095,2.2555015022698544,4.045293491086925,1.5133985812308997,0.5410160042591587,0.33769433208154737,0.5929103814348137,0.29860342273747653,2.2333364738665566,3.988862266243744,1.5330782465235244,0.6404521227493808,0.2852308686670264,0.706059118205295,0.2438539198142026,2.325270006756199,4.512866176912312,1.5704798122724155,0.4724720995255849,0.2226348213157794,0.5403147962470386,0.19367741103727354,1.9645810365561303,3.3598477864089107,1.4099762294459761,0.7466341199727883,0.47937009018528876,0.6694244671463363,0.4101058788556897,2.2109946205030067,3.8587166243741615,1.4462809811708104,0.6630397449404772,0.3469389918243478,0.7205916721283074,0.29629233001290933,2.267455184051374,3.8216798823227194,1.7180947404717652,0.5703323750975041,0.2674962266007433,0.6779232417373762,0.23668896460902175,4.976685300626491,5.526838243597865,7.111424216411447,8.293510287553245,11.190429788979984,4.295278707129029,6.62680756371919,9.112329688276063,2.3493181399381946,-1.777851098903929,0
77,1.6870703518566768,2.1925717325384277,2.074511629242457,0.7561925142896283,0.5891148530417497,0.6591295345947134,0.49803450133144767,1.806948163853327,2.8030315764714886,2.2027503168989324,0.6885488713736321,0.38183064018127183,0.6962097027126074,0.32461814955779833,1.615404754858127,2.339256241762639,2.2947823557511806,0.694117212472183,0.44419674071936277,0.7276929558107732,0.3883626586729376,1.5887030032439133,2.6482061785310105,2.0370929951740653,0.7376185025523736,0.4486898126620641,0.736539114871463,0.38484763529838917,1.679804967236772,2.807333245720829,2.230649601057117,0.6261574657959182,0.38015656210712884,0.6677259905227771,0.3257249284499363,1.579862299735254,2.24626969751679,1.9796976076479003,0.7718681087329032,0.5789705908872158,0.6723088102942596,0.48503665765455156,1.5163662945963736,2.37650134920407,1.8777866057271861,0.8305823600677213,0.5831350737687027,0.740257315600947,0.47656932754976433,1.5267991826443117,2.5406954024687773,2.1166918745040446,0.6878420334790514,0.46806757946687205,0.691084830644933,0.39299627342501325,3.2171216136028775,4.856232332216668,3.8452067382125668,3.687017482543514,4.698887176699795,2.935664153560906,2.7935262279345494,3.539488269312165,5.927780451734107,3.71283314417095,0
76,2.3757130192072795,2.5817299426210014,1.6089233028448726,0.8875815459835767,0.5705116385906762,0.7648147828989221,0.4868980986260659,2.8790098130352084,2.7531851205912443,2.001208295148092,0.751277581996128,0.4132819637569044,0.7578575118549803,0.348772741862994,3.720618274458772,2.646306110864945,2.6708387991146267,0.5785397680317101,0.2548878350228134,0.6663070502521551,0.21629843683475583,2.8932149473083495,3.1408648171874014,1.8648199142886521,0.7293243667659904,0.39565630225760645,0.723215588595528,0.32770890704443273,3.7585316967945404,2.9608333314159627,2.520080170387777,0.5332822481997799,0.23325716259053997,0.6385383361124897,0.19918290058149699,2.177623556035227,2.5253112367413264,1.5009808879218212,0.9164580581824424,0.6219803381623606,0.7915566696880315,0.5302783119844958,2.787111662590622,2.8283784973635573,1.8752874685011562,0.7498677165524624,0.4342476806691906,0.7625042003193576,0.36757744310648915,3.831309276665106,2.7031237511091644,2.6883472329458367,0.5292788162357821,0.24787080334061184,0.626950993913774,0.2189953981182732,4.513493555421299,7.2542786617447765,15.726957130560042,7.768878021122134,16.909573859862327,3.933999470104416,6.700026553658167,16.225661367743623,1.813757005740556,2.676386409504306,0
